"SampleID","SpotID","Pb207.Pb206","Pb207.Pb206_1s","Pb207.U235","Pb207.U235_1s","U238.Pb206","U238.Pb206_1s","Age206.238_Ma","Age206.238_Ma_1s","Age207.206_Ma","Age207.206_Ma_1s","Disc_per"
"GSWA_143784.1",66.1,0.080434656,0.000794886,NA,NA,4.989514932,0.097877483,1177.577645,21.49961429,1207.665978,19.46008468,2.491444907
"GSWA_143784.1",44.1,0.082008162,0.001651605,NA,NA,5.113824653,0.121165944,1151.361514,25.53838171,1245.711502,39.44167674,7.573983851
"GSWA_143784.1",41.1,0.08480976,0.001543908,NA,NA,4.719148722,0.076820956,1238.94628,18.62529585,1311.192477,35.32207435,5.509961259
"GSWA_143784.1",70.1,0.088412704,0.006859628,NA,NA,5.175593037,0.190135609,1138.765429,39.68810901,1391.467285,148.8688314,18.16081905
"GSWA_143784.1",38.1,0.097205242,0.000824018,NA,NA,3.877010754,0.047824679,1479.246087,16.48749145,1571.176061,15.87726745,5.851029408
"GSWA_143784.1",72.1,0.104466101,0.000729364,NA,NA,3.431111495,0.066188323,1648.774825,28.55285861,1704.935323,12.85352312,3.293995826
"GSWA_143784.1",50.1,0.105514021,0.00060733,NA,NA,3.274459495,0.061545439,1718.00061,28.82454437,1723.289469,10.57215777,0.306904814
"GSWA_143784.1",8.1,0.107536352,0.000687132,NA,NA,3.076393685,0.036977755,1814.373359,19.2107894,1758.084398,11.68544484,-3.201721231
"GSWA_143784.1",49.2,0.10880843,0.009062458,NA,NA,3.367054751,0.244196515,1676.392656,114.4082187,1779.561882,151.9102223,5.797450902
"GSWA_143784.1",36.1,0.142440121,0.001469726,NA,NA,2.316297414,0.055549643,2313.482387,47.58717667,2257.08277,17.81060905,-2.498783713
"GSWA_143784.1",21.1,0.15916084,0.018934795,NA,NA,1.798701051,0.218268953,2849.899327,310.5105059,2446.765318,201.3290577,-16.47620252
"GSWA_143784.1",68.1,0.198144301,0.002649136,NA,NA,1.869633377,0.040183589,2761.914082,49.15449077,2810.971908,21.85056124,1.745226494
"GSWA_143784.1",67.1,0.262012492,0.001945139,NA,NA,1.570264749,0.030313642,3176.565181,49.18285757,3258.847357,11.68441702,2.524885852
"GSWA_143784.1",48.2,0.263270761,0.001336138,NA,NA,1.707950785,0.036109779,2971.138761,51.21309665,3266.385448,7.983098389,9.038942014
"GSWA_143784.1",24.2,0.006242868,0.025200665,NA,NA,11.66324742,0.561513971,530.2900403,25.69667928,3486,5,7
