"SampleID","SpotID","Pb207.Pb206","Pb207.Pb206_1s","Pb207.U235","Pb207.U235_1s","U238.Pb206","U238.Pb206_1s","Age206.238_Ma","Age206.238_Ma_1s","Age207.206_Ma","Age207.206_Ma_1s","Disc_per"
"GSWA_199424.1",70.1,0.055743931,0.007648477,NA,NA,11.09844788,0.258912026,556.1444133,12.71457138,442.1837265,305.1737768,-25.77224804
"GSWA_199424.1",67.1,0.056186056,0.002702498,NA,NA,11.01246586,0.151264587,560.3032464,7.469539145,459.7281884,106.6562267,-21.87707009
"GSWA_199424.1",42.1,0.056219584,0.002230642,NA,NA,10.8553891,0.165854373,568.0637722,8.431143574,461.0508184,87.96146423,-23.21066346
"GSWA_199424.1",43.1,0.05765968,0.000882934,NA,NA,11.17226125,0.145728673,552.6231285,6.995476833,516.8543706,33.62336652,-6.920471206
"GSWA_199424.1",4.1,0.057868317,0.001358945,NA,NA,9.94608345,0.127957313,617.5849536,7.670744926,524.7798506,51.49424618,-17.68457818
"GSWA_199424.1",8.1,0.058257037,0.000935699,NA,NA,11.00940329,0.114977978,560.4525271,5.662606187,539.4419567,35.13188631,-3.894871383
"GSWA_199424.1",30.1,0.058344737,0.001028817,NA,NA,10.74947859,0.148527999,573.4189467,7.682530975,542.7313609,38.54852261,-5.654286448
"GSWA_199424.1",65.1,0.058631663,0.001541979,NA,NA,11.15979226,0.140835576,553.2148294,6.772294024,553.4460331,57.38894581,0.041775276
"GSWA_199424.1",40.1,0.058645143,0.000589185,NA,NA,10.96934707,0.113438794,562.4123639,5.62540343,553.9476507,21.92121667,-1.528070967
"GSWA_199424.1",23.1,0.05867465,0.000473617,NA,NA,11.00001579,0.118756822,560.9106037,5.860280302,555.0451121,17.60926451,-1.056759445
"GSWA_199424.1",5.1,0.058682506,0.000539739,NA,NA,11.17634597,0.112637819,552.4295687,5.387698076,555.3371903,20.064021,0.523577677
"GSWA_199424.1",30.2,0.058952229,0.001363727,NA,NA,10.82475034,0.144710666,569.6026489,7.382529626,565.3323056,50.37741397,-0.755368694
"GSWA_199424.1",57.1,0.059059432,0.000595871,NA,NA,10.62003861,0.115331853,580.1026445,6.087947252,569.2875883,21.9574269,-1.899752679
"GSWA_199424.1",14.1,0.059097634,0.001208241,NA,NA,10.53893061,0.640267168,584.3707388,36.03486661,570.6946588,44.48349652,-2.396391813
"GSWA_199424.1",19.1,0.059120468,0.000434833,NA,NA,10.63083878,0.600971728,579.5390162,33.12453252,571.5351132,16.00066275,-1.400421919
"GSWA_199424.1",20.1,0.059305379,0.001482856,NA,NA,10.60935931,0.161275741,580.6610448,8.565521329,578.3248366,54.33272841,-0.403961229
"GSWA_199424.1",47.1,0.059331294,0.001080295,NA,NA,10.56812846,0.142821217,582.8270582,7.629603018,579.2741047,39.55904175,-0.613345824
"GSWA_199424.1",63.1,0.059556943,0.000699603,NA,NA,11.40081752,0.34323588,541.9973206,16.11600652,587.5156957,25.48613647,7.74760154
"GSWA_199424.1",21.1,0.059599631,0.002224094,NA,NA,11.02137881,0.183894767,559.8692499,9.09281792,589.0700432,80.94329835,4.957100382
"GSWA_199424.1",49.1,0.059612811,0.000855069,NA,NA,10.50612992,0.126863405,586.114689,6.844284648,589.5496188,31.10983394,0.582636256
"GSWA_199424.1",39.1,0.05972135,0.001474274,NA,NA,10.6821878,0.138077133,576.87419,7.222083867,593.4937019,53.50535567,2.80028445
"GSWA_199424.1",42.2,0.059903387,0.000857351,NA,NA,10.33903524,0.11446014,595.1629835,6.361167182,600.086605,30.9867046,0.820485154
"GSWA_199424.1",6.1,0.059947907,0.001758189,NA,NA,11.82884374,0.147907781,523.1595129,6.359600431,601.6948293,63.48083683,13.05235022
"GSWA_199424.1",53.1,0.060094747,0.009269966,NA,NA,11.40342302,0.246785407,541.8785449,11.48618558,606.9878044,333.5860022,10.72661741
"GSWA_199424.1",59.1,0.060123759,0.001718195,NA,NA,9.336189736,0.12793477,655.9425357,8.659190044,608.0314578,61.78979292,-7.879703816
