"SampleID","SpotID","Crystallization_Age_Ma","Hf176_Hf177","Hf176_Hf177_1s","Lu176_Hf177","Yb176_Hf177","Hf176_Hf177_initial","eHf","eHf_1s"
"XM01","XM01 53",1172,0.282091,7e-06,0.000628,0.019199,0.282077,1.4,NA
"XM01","XM01 54",1896,0.281409,5.5e-06,0.000309,0.009716,0.281398,-6.3,NA
"XM01","XM01 55",1612,0.28201,6.5e-06,0.001303,0.039411,0.28197,7.5,NA
"XM01","XM01 56",1603,0.281949,5.5e-06,0.001352,0.041343,0.281908,5.1,NA
"XM01","XM01 57",1864,0.281466,6e-06,0.001402,0.040963,0.281417,-6.4,NA
"XM01","XM01 58",2925,0.281051,8e-06,0.001096,0.033757,0.28099,2.9,NA
"XM01","XM01 59",936,0.281991,6e-06,0.000557,0.017807,0.281982,-7.3,NA
"XM01","XM01 60",550,0.281756,5e-06,0.000472,0.015018,0.281751,-24,NA
"XM01","XM01 61",2426,0.281134,7.5e-06,0.000704,0.023182,0.281101,-4.7,NA
"XM01","XM01 62",1326,0.282136,7.5e-06,0.001017,0.032109,0.282111,6.1,NA
"XM01","XM01 63",555,0.28179,6e-06,0.000873,0.02636,0.281781,-22.9,NA
"XM01","XM01 64",1107,0.282169,6e-06,0.000655,0.020901,0.282155,2.7,NA
"MB07-2","MB07-2 01",529,0.282159,9.5e-06,0.000465,0.011271,0.282155,-10.2,NA
"MB07-2","MB07-2 07",585,0.282236,1.1e-05,0.000274,0.007585,0.282233,-6.2,NA
"MB07-2","MB07-2 08",1814,0.281696,1.05e-05,0.001069,0.027002,0.281659,1.1,NA
"MB07-2","MB07-2 09",974,0.282301,1e-05,0.000951,0.025627,0.282283,4.3,NA
"MB07-2","MB07-2 10",1070,0.282095,1.25e-05,0.000811,0.017142,0.282078,-0.8,NA
"MB07-2","MB07-2 11",559,0.281598,1.05e-05,0.000151,0.004149,0.281596,-29.3,NA
"MB07-2","MB07-2 12",542,0.281562,1.2e-05,1.7e-05,0.000559,0.281562,-30.9,NA
"MB07-2","MB07-2 13",571,0.281877,1.6e-05,0.000479,0.013343,0.281872,-19.3,NA
"MB07-2","MB07-2 14",1056,0.282293,1.05e-05,0.000605,0.012561,0.282281,6,NA
"MB07-2","MB07-2 15",546,0.282186,1.15e-05,0.000451,0.011695,0.282181,-8.9,NA
"MB07-2","MB07-2 16",546,0.282361,1.25e-05,0.00108,0.02717,0.28235,-2.9,NA
"MB07-2","MB07-2 17",625,0.28249,1.15e-05,0.000512,0.01243,0.282484,3.6,NA
"MB07-2","MB07-2 19",523,0.281621,1e-05,0.000284,0.008887,0.281618,-29.3,NA
"MB07-2","MB07-2 21",1146,0.282063,9.5e-06,0.000435,0.011616,0.282054,0,NA
"MB07-2","MB07-2 22",1217,0.282203,1e-05,0.000945,0.02433,0.282181,6.1,NA
"MB07-2","MB07-2 23",562,0.2823,9.5e-06,0.000739,0.019254,0.282293,-4.6,NA
"MB07-2","MB07-2 24",1148,0.282122,1.25e-05,7e-04,0.018805,0.282106,1.9,NA
"MB07-2","MB07-2 26",821,0.282208,1.45e-05,8e-04,0.020999,0.282196,-2.2,NA
"MB07-2","MB07-2 28",897,0.282159,1.65e-05,0.000572,0.014452,0.28215,-2.2,NA
"MB07-2","MB07-2 29",2003,0.281489,1.45e-05,0.001392,0.035957,0.281436,-2.5,NA
"MB07-2","MB07-2 30",583,0.282486,1.65e-05,0.000699,0.019517,0.282478,2.5,NA
"MB07-2","MB07-2 31",881,0.281993,1.6e-05,0.000785,0.023128,0.28198,-8.5,NA
"MB07-2","MB07-2 32",1125,0.28206,1.45e-05,0.000756,0.020981,0.282044,-0.8,NA
"MB07-2","MB07-2 33",1181,0.282184,1.45e-05,0.001125,0.031322,0.282159,4.5,NA
"MB07-2","MB07-2 35",1149,0.282141,1.1e-05,0.00054,0.014584,0.28213,2.8,NA
"MB07-2","MB07-2 36",1830,0.281736,1.15e-05,0.000725,0.019809,0.281711,3.3,NA
"MB07-2","MB07-2 37",2185,0.281231,1.1e-05,0.00032,0.008722,0.281217,-6.1,NA
"MB07-2","MB07-2 38",1647,0.281826,1.05e-05,0.000508,0.013303,0.28181,2.6,NA
"MB07-2","MB07-2 39",621,0.282358,1.3e-05,0.00033,0.009552,0.282354,-1.1,NA
"MB07-2","MB07-2 40",1754,0.281639,1.65e-05,0.000763,0.020098,0.281614,-1.9,NA
"MB07-2","MB07-2 41",570,0.282376,1.55e-05,0.00027,0.008093,0.282373,-1.5,NA
"MB07-2","MB07-2 42",576,0.281505,1.5e-05,1.5e-05,0.000451,0.281505,-32.2,NA
"MB07-2","MB07-2 43",1114,0.282161,1.65e-05,0.000738,0.018728,0.282146,2.5,NA
