"SampleID","SpotID","Crystallization_Age_Ma","Hf176_Hf177","Hf176_Hf177_1s","Lu176_Hf177","Yb176_Hf177","Hf176_Hf177_initial","eHf","eHf_1s"
182203,"182203-34.2",1159.72298,0.281943,8e-06,0.000363,0.013141,0.281935,-3.937093,0.287
182203,"182203-36.1",1190.464594,0.281976,8e-06,0.000778,0.033142,0.281958,-2.415257,0.308
182203,"182203-37.1",1190.583464,0.281945,6e-06,0.000564,0.024103,0.281932,-3.341647,0.2415
182424,"182424-01.1",1759.513082,0.281511,9e-06,0.002055,0.078867,0.281442,-7.883232,0.3395
182424,"182424-02.1",1751.566442,0.281478,1e-05,0.001261,0.036837,0.281436,-8.288199,0.35
182424,"182424-04.1",2603.606493,0.281126,7e-06,0.000312,0.016049,0.28111,-0.344261,0.245
182424,"182424-06.1",1698.401814,0.281553,7e-06,0.001272,0.052647,0.281512,-6.798332,0.2625
182424,"182424-07.1",1738.966766,0.281536,9e-06,0.001436,0.061852,0.281488,-6.70879,0.3255
182424,"182424-09.1",1776.882861,0.281511,1.5e-05,0.001837,0.069749,0.281449,-7.252063,0.525
182424,"182424-11.1",1743.457477,0.281547,1.2e-05,0.001397,0.050137,0.2815,-6.174945,0.42
182424,"182424-12.1",1739.761326,0.28154,9e-06,0.001159,0.045941,0.281501,-6.225528,0.329
182424,"182424-13.1",1789.368751,0.281508,1.1e-05,0.002258,0.077733,0.281431,-7.598785,0.385
182426,"182426-1.1",1677.743814,0.281812,2.2e-05,0.002149,0.082747,0.281743,0.95539,0.77
182426,"182426-5.1",1667.397688,0.281556,1.2e-05,0.00025,0.009336,0.281548,-6.221284,0.42
182426,"182426-7.1",1665.213061,0.281689,2.3e-05,0.001821,0.07353,0.281631,-3.308104,0.805
182426,"182426-7.2",1668.752509,0.281712,2.2e-05,0.003595,0.130733,0.281598,-4.406699,0.77
182426,"182426-8.1",1670.061799,0.281715,1.4e-05,0.002322,0.076404,0.281641,-2.844469,0.49
182426,"182426-9.1",1674.093063,0.281662,1.9e-05,0.002499,0.096171,0.281582,-4.84054,0.665
182426,"182426-12.1",1674.540791,0.281808,1.6e-05,0.00187,0.086104,0.281748,1.059658,0.56
182426,"182426-13.1",1671.620743,0.281717,2e-05,0.002014,0.083185,0.281653,-2.394483,0.7
182428,"182428-01.1",1706.876001,0.281586,8e-06,0.000813,0.030213,0.281559,-4.915006,0.301
182428,"182428-02.1",1675.694541,0.28162,6e-06,0.000466,0.019467,0.281605,-4.006959,0.21
182428,"182428-02.2",1626.617922,0.281658,9e-06,0.000934,0.041278,0.281629,-4.265704,0.3395
182428,"182428-03.2",1800.31702,0.281583,7e-06,0.001343,0.059568,0.281537,-3.594169,0.252
182428,"182428-04.1",1699.854084,0.281612,8e-06,0.000664,0.028365,0.28159,-3.976217,0.3045
182428,"182428-05.1",1674.208081,0.281607,9e-06,0.000557,0.023921,0.281589,-4.60387,0.3325
182428,"182428-09.1",1664.901133,0.281621,8e-06,0.000668,0.028081,0.281599,-4.437842,0.287
182428,"182428-10.1",1641.74329,0.281627,7e-06,0.00057,0.023827,0.281609,-4.6312,0.2765
182428,"182428-13.1",1634.255782,0.28162,7e-06,0.000624,0.026381,0.2816,-5.105343,0.2695
182428,"182428-13.2",1642.005136,0.281652,6e-06,0.000747,0.032028,0.281628,-3.933705,0.224
182428,"182428-14.1",1744.658092,0.281642,1.1e-05,0.000433,0.019269,0.281627,-1.643941,0.385
182428,"182428-15.1",1784.373962,0.281543,9e-06,0.000616,0.025966,0.281522,-4.489124,0.3185
182428,"182428-19.1",1656.872559,0.281611,8e-06,0.000907,0.035009,0.281582,-5.2379,0.3045
182428,"182428-20.1",1690.757438,0.281621,7e-06,0.001009,0.042304,0.281588,-4.251265,0.273
182428,"182428-21.2",1731.834295,0.281636,9e-06,0.000656,0.023022,0.281614,-2.404496,0.329
183653,"183653-01.1",1317.961959,0.281977,7e-06,0.000395,0.017751,0.281967,0.756191,0.245
183653,"183653-03.1",1299.124416,0.281975,8e-06,0.001409,0.063395,0.28194,-0.61533,0.2835
183653,"183653-05.1",1326.344742,0.281937,8e-06,0.00106,0.03796,0.28191,-1.066956,0.294
183653,"183653-06.1",1293.985005,0.281961,7e-06,0.001399,0.060872,0.281926,-1.214026,0.245
183653,"183653-08.1",1271.149968,0.281995,1.2e-05,0.001111,0.050526,0.281968,-0.25475,0.42
183653,"183653-09.1",1292.199129,0.281962,1e-05,0.000789,0.027777,0.281942,-0.689274,0.35
183653,"183653-10.1",1291.467319,0.281945,9e-06,0.000992,0.035195,0.28192,-1.483383,0.329
183653,"183653-13.1",1302.61258,0.281945,2.3e-05,0.001303,0.045299,0.281912,-1.511898,0.805
183653,"183653-14.1",1284.644793,0.281959,7e-06,0.001417,0.059572,0.281924,-1.501976,0.273
183653,"183653-16.1",1301.283826,0.281989,8e-06,0.000491,0.020684,0.281976,0.727378,0.308
