"SampleID","SpotID","Crystallization_Age_Ma","Hf176_Hf177","Hf176_Hf177_1s","Lu176_Hf177","Yb176_Hf177","Hf176_Hf177_initial","eHf","eHf_1s"
"JJVBL6","JJVBL6-28",1928,0.281128,9.6e-06,0.0021053,0.0815968,0.281050922,-18,0.34
"JJVBL6","JJVBL6-29",1794,0.281576,1.2e-05,0.00154813,0.0489643,0.281523326,-4.2,0.42
"JJVBL6","JJVBL6-30",529,0.281894,2.2e-05,0.000732481,0.029879,0.281886738,-19.7,0.77
"JJVBL6","JJVBL6-31",1784,0.281694,2e-05,0.00138669,0.0485816,0.281647086,-0.1,0.7
"JJVBL6","JJVBL6-33",2009,0.281458,8.6e-06,0.00181341,0.0688438,0.281388767,-4.1,0.3
"JJVBL6","JJVBL6-34",1931,0.282642,2.7e-05,0.00841768,0.389323,0.282333328,27.7,0.95
"JJVBL6","JJVBL6-36",562,0.282044,1.1e-05,0.000946447,0.0296682,0.282034028,-13.7,0.39
"JJVBL6","JJVBL6-37",2034,0.282339,0.00016,0.0010256,0.0424957,0.282299347,28.8,5.6
"JJVBL6","JJVBL6-38",620,0.282147,1.6e-05,0.000579262,0.0167013,0.282140263,-8.7,0.56
"JJVBL6","JJVBL6-39",516,0.281256,1.5e-05,0.00280654,0.128009,0.281228861,-43.3,0.53
"JJVBL6","JJVBL6-41",1725,0.281444,1.3e-05,0.000881903,0.0339987,0.281415167,-9.6,0.46
"JJVBL6","JJVBL6-42",1866,0.281591,1.4e-05,0.000854502,0.0286761,0.281560739,-1.3,0.49
"JJVBL6","JJVBL6-44",1173,0.281279,1.3e-05,0.00105142,0.0388658,0.281255745,-27.7,0.46
"JJVBL6","JJVBL6-47",791,0.282168,1e-05,0.000968099,0.0320378,0.282153613,-4.4,0.35
"JJVBL6","JJVBL6-48",599,0.28246,7.5e-06,0.000297951,0.00937286,0.282456653,2,0.26
"JJVBL6","JJVBL6-50",3263,0.280701,1.4e-05,0.00094244,0.0290953,0.280641867,-1.7,0.49
"JJVBL6","JJVBL6-51",2605,0.281058,9.4e-06,0.00166739,0.0725056,0.280974993,-5.1,0.33
"JJVBL6","JJVBL6-52",485,0.282092,1e-05,0.00178822,0.0912228,0.282075752,-14,0.35
"95_150","JV95_150-01",649,0.282587,8.7e-06,0.000811052,0.0357962,0.282577123,7.4,0.3
"95_150","JV95_150-02",825,0.282298,7.9e-06,0.00110871,0.0511142,0.282280809,0.8,0.28
"95_150","JV95_150-04",978,0.282421,1.1e-05,0.0015402,0.0678118,0.282392649,8.2,0.39
"95_150","JV95_150-05",1056,0.282359,8.1e-06,0.000559937,0.0186837,0.282347863,8.4,0.28
"95_150","JV95_150-06",616,0.282493,7.6e-06,0.000519478,0.0237206,0.282486998,3.5,0.27
"95_150","JV95_150-07",1635,0.281503,6.3e-06,0.000543917,0.0230569,0.281486159,-9.2,0.22
"95_150","JV95_150-08",509,0.28216,8.7e-06,0.000300387,0.0133537,0.282157135,-10.6,0.3
"95_150","JV95_150-09",956,0.282209,6.9e-06,0.00128478,0.0567758,0.282185888,0.4,0.24
"95_150","JV95_150-10",505,0.282147,7.1e-06,0.000316377,0.0137656,0.282144006,-11.1,0.25
"95_150","JV95_150-11",579,0.282339,6.4e-06,0.00042873,0.0184933,0.282334345,-2.7,0.22
"95_150","JV95_150-12",650,0.282562,8e-06,0.000634839,0.0278174,0.282554257,6.6,0.28
"95_150","JV95_150-14",2548,0.280805,1.9e-05,0.000481242,0.0211464,0.280781579,-13.3,0.67
"95_150","JV95_150-15",943,0.282251,1.2e-05,0.000748165,0.0327381,0.282237726,1.9,0.42
"95_150","JV95_150-16",544,0.28207,7.6e-06,0.000144075,0.00563218,0.282068531,-12.9,0.27
"95_150","JV95_150-17",604,0.282448,8e-06,0.000501251,0.0222783,0.282442322,1.6,0.28
"95_150","JV95_150-19",583,0.282442,8.7e-06,0.000661086,0.030191,0.282434773,0.9,0.3
"95_150","JV95_150-21",611,0.282508,1.2e-05,0.000471736,0.0191939,0.282502594,3.9,0.42
"95_150","JV95_150-23",523,0.281917,1.4e-05,0.000414409,0.0211082,0.281912938,-18.9,0.49
"95_150","JV95 _150-24",907,0.282318,5.4e-06,0.00126097,0.0390731,0.282296489,3.2,0.19
"95_150","JV95 _150-25",922,0.282254,6.9e-06,0.000530808,0.0167326,0.282244794,1.7,0.24
"95_150","JV95 _150-26",940,0.282276,1.1e-05,0.000526301,0.016489,0.282266692,2.9,0.39
"95_150","JV95 _150-28",644,0.282483,7.6e-06,0.00106721,0.0404658,0.282470105,3.5,0.27
"95_150","JV95 _150-29",530,0.281869,7.5e-06,0.000462135,0.0150949,0.281864409,-20.5,0.26
"95_150","JV95 _150-30",619,0.28256,9.8e-06,0.00056404,0.0183943,0.282553451,5.9,0.34
"95_150","JV95 _150-31",528,0.281819,5.9e-06,0.000312839,0.0107548,0.281815904,-22.2,0.21
"95_150","JV95 _150-34",565,0.282528,9.9e-06,0.00172701,0.0627089,0.282509706,3.2,0.35
"95_150","JV95 _150-36",905,0.282404,8.5e-06,0.00095085,0.0324297,0.282387815,6.4,0.3
